qseqid,sseqid,pident,length,similarity_score,uniprot_id
sp|Q15020|SART3_HUMAN,2DNP_A,28.395,8,2.2716,Q15020
sp|Q15020|SART3_HUMAN,2HYI_B,29.487,16,4.71792,Q15020
sp|Q15020|SART3_HUMAN,2HYI_B,27.711,16,4.43376,Q15020
sp|Q15020|SART3_HUMAN,1D9A_A,24.39,8,1.9512,Q15020
sp|Q15020|SART3_HUMAN,2F9D_A,27.451,11,3.01961,Q15020
sp|Q15020|SART3_HUMAN,1U6F_A,22.826,9,2.05434,Q15020
sp|Q15020|SART3_HUMAN,3EX7_B,29.487,18,5.30766,Q15020
sp|Q15020|SART3_HUMAN,3EX7_B,25.743,18,4.63374,Q15020
sp|Q15020|SART3_HUMAN,2OSQ_A,25.316,15,3.7974,Q15020
sp|Q15020|SART3_HUMAN,2OSQ_A,28.169,15,4.22535,Q15020
sp|Q15020|SART3_HUMAN,1HL6_A,30.851,9,2.77659,Q15020
sp|Q15020|SART3_HUMAN,2MMY_A,28.736,8,2.29888,Q15020
sp|Q15020|SART3_HUMAN,1L3K_A,22.013,21,4.62273,Q15020
sp|Q15020|SART3_HUMAN,1L3K_A,24.299,21,5.10279,Q15020
sp|Q15020|SART3_HUMAN,1PGZ_A,22.013,21,4.62273,Q15020
sp|Q15020|SART3_HUMAN,1PGZ_A,24.299,21,5.10279,Q15020
sp|Q15020|SART3_HUMAN,5HO4_A,21.739,16,3.47824,Q15020
sp|Q15020|SART3_HUMAN,5HO4_A,29.31,16,4.6896,Q15020
sp|Q15020|SART3_HUMAN,4YOE_A,22.013,21,4.62273,Q15020
sp|Q15020|SART3_HUMAN,4YOE_A,24.299,21,5.10279,Q15020
sp|Q15020|SART3_HUMAN,2J0Q_D,29.487,16,4.71792,Q15020
sp|Q15020|SART3_HUMAN,2J0Q_D,27.711,16,4.43376,Q15020
sp|Q15020|SART3_HUMAN,5WSG_VV,30.392,10,3.0392,Q15020
sp|Q15020|SART3_HUMAN,5GMK_VV,30.392,10,3.0392,Q15020
sp|Q15020|SART3_HUMAN,5LJ3_T,30.392,10,3.0392,Q15020
sp|Q15020|SART3_HUMAN,2DB1_A,30.769,6,1.84614,Q15020
sp|Q15020|SART3_HUMAN,6EXN_T,30.392,10,3.0392,Q15020
sp|Q15020|SART3_HUMAN,5EN1_A,21.739,16,3.47824,Q15020
sp|Q15020|SART3_HUMAN,5EN1_A,29.31,16,4.6896,Q15020
sp|Q15020|SART3_HUMAN,2RRB_A,28.0,8,2.24,Q15020
sp|Q15020|SART3_HUMAN,2RRA_A,28.0,8,2.24,Q15020
sp|Q15020|SART3_HUMAN,3MD3_A,23.944,7,1.67608,Q15020
sp|Q15020|SART3_HUMAN,2KXN_B,28.0,8,2.24,Q15020
sp|Q15020|SART3_HUMAN,2CQC_A,27.397,7,1.91779,Q15020
sp|Q15020|SART3_HUMAN,4WKR_A,29.268,19,5.56092,Q15020
sp|Q15020|SART3_HUMAN,4WKR_A,23.762,19,4.51478,Q15020
sp|Q15020|SART3_HUMAN,2F9J_A,27.451,11,3.01961,Q15020
sp|Q15020|SART3_HUMAN,2FHO_B,29.688,7,2.07816,Q15020
sp|Q15020|SART3_HUMAN,2DIS_A,40.0,7,2.8,Q15020
sp|Q15020|SART3_HUMAN,6ICZ_WW,29.487,19,5.60253,Q15020
sp|Q15020|SART3_HUMAN,6ICZ_WW,25.0,19,4.75,Q15020
sp|Q15020|SART3_HUMAN,2XSF_A,23.438,7,1.64066,Q15020
sp|Q15020|SART3_HUMAN,5MQF_O,22.973,47,10.79731,Q15020
sp|Q15020|SART3_HUMAN,5MQF_O,24.658,47,11.58926,Q15020
sp|Q15020|SART3_HUMAN,2LMI_A,33.333,6,1.99998,Q15020
sp|Q15020|SART3_HUMAN,1NO8_A,27.692,7,1.93844,Q15020
sp|Q15020|SART3_HUMAN,5LJ5_T,30.392,10,3.0392,Q15020
sp|Q15020|SART3_HUMAN,5MPS_T,30.392,10,3.0392,Q15020
sp|Q15020|SART3_HUMAN,3UCG_A,26.582,16,4.25312,Q15020
sp|Q15020|SART3_HUMAN,3UCG_A,23.684,16,3.78944,Q15020
sp|Q15020|SART3_HUMAN,2XS5_A,25.0,6,1.5,Q15020
sp|Q15020|SART3_HUMAN,5IQQ_A,28.169,7,1.97183,Q15020
sp|Q15020|SART3_HUMAN,5IFN_A,24.571,18,4.42278,Q15020
sp|Q15020|SART3_HUMAN,5IFN_A,19.512,18,3.51216,Q15020
sp|Q15020|SART3_HUMAN,5LXR_A,28.169,7,1.97183,Q15020
sp|Q15020|SART3_HUMAN,3SDE_A,24.571,18,4.42278,Q15020
sp|Q15020|SART3_HUMAN,3SDE_A,19.512,18,3.51216,Q15020
sp|Q15020|SART3_HUMAN,2JRS_A,27.473,9,2.47257,Q15020
sp|Q15020|SART3_HUMAN,2E5H_A,24.359,15,3.65385,Q15020
sp|Q15020|SART3_HUMAN,2E5H_A,30.556,15,4.5834,Q15020
sp|Q15020|SART3_HUMAN,2CPE_A,30.108,9,2.70972,Q15020
sp|Q15020|SART3_HUMAN,2XS2_A,25.0,6,1.5,Q15020
sp|Q15020|SART3_HUMAN,1H6K_Z,24.286,7,1.70002,Q15020
sp|Q15020|SART3_HUMAN,5Z58_4,25.287,18,4.55166,Q15020
sp|Q15020|SART3_HUMAN,1FJC_A,31.522,17,5.35874,Q15020
sp|Q15020|SART3_HUMAN,1FJC_A,30.556,17,5.19452,Q15020
sp|Q15020|SART3_HUMAN,1X4E_A,23.944,7,1.67608,Q15020
sp|Q15020|SART3_HUMAN,3B4D_A,26.582,16,4.25312,Q15020
sp|Q15020|SART3_HUMAN,3B4D_A,23.684,16,3.78944,Q15020
sp|Q15020|SART3_HUMAN,3ULH_A,27.692,7,1.93844,Q15020
sp|Q15020|SART3_HUMAN,2M8H_A,28.049,8,2.24392,Q15020
sp|Q15020|SART3_HUMAN,2UP1_A,21.854,15,3.2781,Q15020
sp|Q15020|SART3_HUMAN,1UP1_A,21.854,15,3.2781,Q15020
sp|Q15020|SART3_HUMAN,1HA1_A,21.854,15,3.2781,Q15020
sp|Q15020|SART3_HUMAN,1IQT_A,35.0,6,2.1,Q15020
sp|Q15020|SART3_HUMAN,6DCL_A,21.854,15,3.2781,Q15020
sp|Q15020|SART3_HUMAN,1WTB_A,35.0,6,2.1,Q15020
sp|Q15020|SART3_HUMAN,2FC9_A,27.5,16,4.4,Q15020
sp|Q15020|SART3_HUMAN,2FC9_A,30.667,16,4.90672,Q15020
sp|Q15020|SART3_HUMAN,2DGQ_A,28.889,9,2.60001,Q15020
sp|Q15020|SART3_HUMAN,2LYV_A,21.854,15,3.2781,Q15020
sp|Q15020|SART3_HUMAN,5C9S_B,30.12,8,2.4096,Q15020
sp|Q15020|SART3_HUMAN,3SDE_B,22.727,18,4.09086,Q15020
sp|Q15020|SART3_HUMAN,3SDE_B,23.913,18,4.30434,Q15020
sp|Q15020|SART3_HUMAN,5IFM_A,22.727,18,4.09086,Q15020
sp|Q15020|SART3_HUMAN,5IFM_A,23.913,18,4.30434,Q15020
sp|Q15020|SART3_HUMAN,5NLG_A,30.12,8,2.4096,Q15020
sp|Q15020|SART3_HUMAN,2KT5_A,27.692,7,1.93844,Q15020
sp|Q15020|SART3_HUMAN,5WWM_A,30.12,8,2.4096,Q15020
sp|Q15020|SART3_HUMAN,2YKA_A,27.692,7,1.93844,Q15020
sp|Q15020|SART3_HUMAN,2MZR_A,28.571,7,1.99997,Q15020
sp|Q15020|SART3_HUMAN,5GVQ_A,34.524,9,3.10716,Q15020
sp|Q15020|SART3_HUMAN,2KXF_A,22.043,18,3.96774,Q15020
sp|Q15020|SART3_HUMAN,2QFJ_A,22.449,19,4.26531,Q15020
sp|Q15020|SART3_HUMAN,2CQD_A,28.07,6,1.6842,Q15020
sp|Q15020|SART3_HUMAN,2DO0_A,22.68,10,2.268,Q15020
sp|Q15020|SART3_HUMAN,6FQ1_A,26.154,13,3.40002,Q15020
sp|Q15020|SART3_HUMAN,2U1A_A,31.884,7,2.23188,Q15020
sp|Q15020|SART3_HUMAN,1FHT_A,29.487,15,4.42305,Q15020
sp|Q15020|SART3_HUMAN,1FHT_A,27.941,15,4.19115,Q15020
sp|Q15020|SART3_HUMAN,2MPU_A,23.077,7,1.61539,Q15020
sp|Q15020|SART3_HUMAN,2DNZ_A,29.07,9,2.6163,Q15020
sp|Q15020|SART3_HUMAN,3IWN_C,29.87,8,2.3896,Q15020
sp|Q15020|SART3_HUMAN,2F3J_A,27.692,7,1.93844,Q15020
sp|Q15020|SART3_HUMAN,3L3C_A,29.87,8,2.3896,Q15020
sp|Q15020|SART3_HUMAN,5FJ4_A,29.87,8,2.3896,Q15020
sp|Q15020|SART3_HUMAN,1AUD_A,29.87,8,2.3896,Q15020
sp|Q15020|SART3_HUMAN,3UWT_A,21.939,19,4.16841,Q15020
sp|Q15020|SART3_HUMAN,3JCR_G,28.986,7,2.02902,Q15020
sp|Q15020|SART3_HUMAN,3K0J_A,29.87,8,2.3896,Q15020
sp|Q15020|SART3_HUMAN,1M5K_C,29.87,8,2.3896,Q15020
sp|Q15020|SART3_HUMAN,2NZ4_A,29.87,8,2.3896,Q15020
sp|Q15020|SART3_HUMAN,4C4W_A,29.87,8,2.3896,Q15020
sp|Q15020|SART3_HUMAN,2CPJ_A,23.077,8,1.84616,Q15020
sp|Q15020|SART3_HUMAN,1U6B_A,29.87,8,2.3896,Q15020
sp|Q15020|SART3_HUMAN,3BO2_A,29.87,8,2.3896,Q15020
sp|Q15020|SART3_HUMAN,4CH0_S,26.316,13,3.42108,Q15020
sp|Q15020|SART3_HUMAN,4CH0_S,31.169,13,4.05197,Q15020
sp|Q15020|SART3_HUMAN,1OIA_A,29.87,8,2.3896,Q15020
sp|Q15020|SART3_HUMAN,1URN_A,29.87,8,2.3896,Q15020
sp|Q15020|SART3_HUMAN,2DNG_A,33.333,6,1.99998,Q15020
sp|Q15020|SART3_HUMAN,2DNO_A,26.667,6,1.60002,Q15020
sp|Q15020|SART3_HUMAN,5UZM_A,28.07,6,1.6842,Q15020
sp|Q15020|SART3_HUMAN,2DGW_A,30.986,13,4.02818,Q15020
sp|Q15020|SART3_HUMAN,2DGW_A,29.31,13,3.8103,Q15020
sp|Q15020|SART3_HUMAN,2LA6_A,28.736,8,2.29888,Q15020
sp|Q15020|SART3_HUMAN,2RU3_A,26.316,13,3.42108,Q15020
sp|Q15020|SART3_HUMAN,2RU3_A,31.169,13,4.05197,Q15020
sp|Q15020|SART3_HUMAN,2MGZ_B,26.316,13,3.42108,Q15020
sp|Q15020|SART3_HUMAN,2MGZ_B,31.169,13,4.05197,Q15020
sp|Q15020|SART3_HUMAN,2KG0_A,33.333,6,1.99998,Q15020
sp|Q15020|SART3_HUMAN,5YVG_X,28.736,8,2.29888,Q15020
sp|Q15020|SART3_HUMAN,4BS2_A,27.717,19,5.26623,Q15020
sp|Q15020|SART3_HUMAN,2MHN_A,36.364,4,1.45456,Q15020
sp|Q15020|SART3_HUMAN,4YUD_A,36.364,4,1.45456,Q15020
sp|Q15020|SART3_HUMAN,6GBM_B,28.736,8,2.29888,Q15020
sp|Q15020|SART3_HUMAN,2FC8_A,32.468,8,2.59744,Q15020
sp|Q15020|SART3_HUMAN,5CA5_A,25.333,8,2.02664,Q15020
sp|Q15020|SART3_HUMAN,5MPG_A,28.571,7,1.99997,Q15020
sp|Q15020|SART3_HUMAN,1WF2_A,35.0,4,1.4,Q15020
sp|Q15020|SART3_HUMAN,6NWW_A,26.923,8,2.15384,Q15020
sp|Q15020|SART3_HUMAN,3PGW_A,31.884,23,7.33332,Q15020
sp|Q15020|SART3_HUMAN,3PGW_A,29.87,23,6.8701,Q15020
sp|Q15020|SART3_HUMAN,3PGW_A,21.472,23,4.93856,Q15020
sp|Q15020|SART3_HUMAN,4YB1_P,28.571,8,2.28568,Q15020
sp|Q15020|SART3_HUMAN,2D9P_A,26.25,8,2.1,Q15020
sp|Q15020|SART3_HUMAN,6DG1_A,29.825,6,1.7895,Q15020
sp|Q15020|SART3_HUMAN,1WG5_A,29.825,6,1.7895,Q15020
sp|Q15020|SART3_HUMAN,5MMJ_VV,21.519,8,1.72152,Q15020
sp|Q15020|SART3_HUMAN,2CPY_A,26.25,8,2.1,Q15020
sp|Q15020|SART3_HUMAN,2MXY_A,35.0,4,1.4,Q15020
sp|Q15020|SART3_HUMAN,5D78_A,25.0,7,1.75,Q15020
sp|Q15020|SART3_HUMAN,4C7Q_A,32.0,7,2.24,Q15020
sp|Q15020|SART3_HUMAN,2LCW_A,28.736,8,2.29888,Q15020
sp|Q15020|SART3_HUMAN,2KH9_A,23.377,8,1.87016,Q15020
sp|Q15020|SART3_HUMAN,2DH8_A,27.059,14,3.78826,Q15020
sp|Q15020|SART3_HUMAN,2DH8_A,28.302,14,3.96228,Q15020
sp|Q15020|SART3_HUMAN,2DHA_A,33.333,6,1.99998,Q15020
sp|Q15020|SART3_HUMAN,5D77_A,25.0,7,1.75,Q15020
sp|Q15020|SART3_HUMAN,5MPL_A,21.739,7,1.52173,Q15020
sp|Q15020|SART3_HUMAN,5X8R_VV,21.519,8,1.72152,Q15020
sp|Q15020|SART3_HUMAN,5UZ5_A,25.974,14,3.63636,Q15020
sp|Q15020|SART3_HUMAN,5UZ5_A,30.645,14,4.2903,Q15020
sp|Q15020|SART3_HUMAN,2DK2_A,28.75,8,2.3,Q15020
sp|Q15020|SART3_HUMAN,3JB9_R,26.415,11,2.90565,Q15020
sp|Q15020|SART3_HUMAN,2RT3_A,27.119,6,1.62714,Q15020
sp|Q15020|SART3_HUMAN,2CQ4_A,41.176,3,1.23528,Q15020
sp|Q15020|SART3_HUMAN,1F25_A,22.703,18,4.08654,Q15020
sp|Q15020|SART3_HUMAN,4WII_A,23.377,16,3.74032,Q15020
sp|Q15020|SART3_HUMAN,5WPA_A,23.377,16,3.74032,Q15020
sp|Q15020|SART3_HUMAN,2N3L_A,21.176,9,1.90584,Q15020
sp|Q15020|SART3_HUMAN,1X4B_A,28.814,6,1.72884,Q15020
sp|Q15020|SART3_HUMAN,1HD0_A,30.0,14,4.2,Q15020
sp|Q15020|SART3_HUMAN,1HD0_A,27.778,14,3.88892,Q15020
sp|Q15020|SART3_HUMAN,5LSB_A,22.581,18,4.06458,Q15020
sp|Q15020|SART3_HUMAN,2LEA_A,23.457,8,1.87656,Q15020
sp|Q15020|SART3_HUMAN,6G90_R,22.581,18,4.06458,Q15020
sp|Q15020|SART3_HUMAN,5UZ5_C,31.707,9,2.85363,Q15020
sp|Q15020|SART3_HUMAN,4P6Q_A,24.859,18,4.47462,Q15020
sp|Q15020|SART3_HUMAN,5MQF_M,32.432,14,4.54048,Q15020
sp|Q15020|SART3_HUMAN,5MQF_M,26.027,14,3.64378,Q15020
sp|Q15020|SART3_HUMAN,5MQF_X,26.667,11,2.93337,Q15020
sp|Q15020|SART3_HUMAN,2DNM_A,21.951,8,1.75608,Q15020
sp|Q15020|SART3_HUMAN,4WIJ_A,23.377,16,3.74032,Q15020
sp|Q15020|SART3_HUMAN,5IC8_A,25.962,11,2.85582,Q15020
sp|Q15020|SART3_HUMAN,1WF1_A,25.0,8,2.0,Q15020
sp|Q15020|SART3_HUMAN,1X5P_A,35.556,5,1.7778,Q15020
sp|Q15020|SART3_HUMAN,2CPZ_A,25.641,8,2.05128,Q15020
sp|Q15020|SART3_HUMAN,2KN4_A,23.457,8,1.87656,Q15020
sp|Q15020|SART3_HUMAN,3LAQ_U,35.897,4,1.43588,Q15020
sp|Q15020|SART3_HUMAN,5UZ5_F,20.779,14,2.90906,Q15020
sp|Q15020|SART3_HUMAN,6CMN_A,24.444,9,2.19996,Q15020
sp|Q15020|SART3_HUMAN,4F25_A,28.205,7,1.97435,Q15020
sp|Q15020|SART3_HUMAN,3S7R_A,27.632,8,2.21056,Q15020
sp|Q15020|SART3_HUMAN,2K8G_A,28.0,7,1.96,Q15020
sp|Q15020|SART3_HUMAN,2BZ2_A,35.556,5,1.7778,Q15020
sp|Q15020|SART3_HUMAN,2DIV_A,34.615,5,1.73075,Q15020
sp|Q15020|SART3_HUMAN,3MDF_A,26.19,8,2.0952,Q15020
sp|Q15020|SART3_HUMAN,2KYX_A,26.829,8,2.14632,Q15020
sp|Q15020|SART3_HUMAN,2RS2_A,28.09,9,2.5281,Q15020
sp|Q15020|SART3_HUMAN,4UQT_A,23.611,7,2.12499,Q15020
sp|Q15233|NONO_HUMAN,3SDE_B,100.0,55,55.0,Q15233
sp|Q15233|NONO_HUMAN,5IFM_A,100.0,55,55.0,Q15233
sp|Q15233|NONO_HUMAN,4WIJ_A,72.414,67,48.51738,Q15233
sp|Q15233|NONO_HUMAN,3SDE_A,73.359,55,40.34745,Q15233
sp|Q15233|NONO_HUMAN,5IFN_A,73.359,55,40.34745,Q15233
sp|Q15233|NONO_HUMAN,5WPA_A,70.769,55,38.92295,Q15233
sp|Q15233|NONO_HUMAN,4WII_A,70.769,55,38.92295,Q15233
sp|Q15233|NONO_HUMAN,4WIK_A,73.568,48,35.31264,Q15233
sp|Q15233|NONO_HUMAN,5CA5_A,45.306,52,23.55912,Q15233
sp|Q15233|NONO_HUMAN,2CPJ_A,100.0,18,18.0,Q15233
sp|Q15233|NONO_HUMAN,6R5K_D,23.81,31,7.3811,Q15233
sp|Q15233|NONO_HUMAN,6R5K_D,29.167,31,9.04177,Q15233
sp|Q15233|NONO_HUMAN,6R5K_D,26.623,31,8.25313,Q15233
sp|Q15233|NONO_HUMAN,3VF0_B,30.935,29,8.97115,Q15233
sp|Q15233|NONO_HUMAN,3VF0_B,24.828,29,7.20012,Q15233
sp|Q15233|NONO_HUMAN,3VF0_B,41.667,29,12.08343,Q15233
sp|Q15233|NONO_HUMAN,3SMZ_A,30.935,29,8.97115,Q15233
sp|Q15233|NONO_HUMAN,3SMZ_A,24.828,29,7.20012,Q15233
sp|Q15233|NONO_HUMAN,3SMZ_A,41.667,29,12.08343,Q15233
sp|Q15233|NONO_HUMAN,3H2U_B,30.935,29,8.97115,Q15233
sp|Q15233|NONO_HUMAN,3H2U_B,24.828,29,7.20012,Q15233
sp|Q15233|NONO_HUMAN,3H2U_B,41.667,29,12.08343,Q15233
sp|Q15233|NONO_HUMAN,4ED5_A,28.767,28,8.05476,Q15233
sp|Q15233|NONO_HUMAN,4EGL_A,28.767,28,8.05476,Q15233
sp|Q15233|NONO_HUMAN,1CVJ_A,26.49,28,7.4172,Q15233
sp|Q15233|NONO_HUMAN,1CVJ_A,27.143,28,7.60004,Q15233
sp|Q15233|NONO_HUMAN,4F02_A,26.49,32,8.4768,Q15233
sp|Q15233|NONO_HUMAN,4F02_A,25.243,32,8.07776,Q15233
sp|Q15233|NONO_HUMAN,1FXL_A,28.571,35,9.99985,Q15233
sp|Q15233|NONO_HUMAN,1FXL_A,28.261,35,9.89135,Q15233
sp|Q15233|NONO_HUMAN,2DNQ_A,44.776,14,6.26864,Q15233
sp|Q15233|NONO_HUMAN,2LEA_A,36.364,15,5.4546,Q15233
sp|Q15233|NONO_HUMAN,2KN4_A,36.364,15,5.4546,Q15233
sp|Q15233|NONO_HUMAN,5Z58_4,25.294,33,8.34702,Q15233
sp|Q15233|NONO_HUMAN,2CJK_A,27.389,30,8.2167,Q15233
sp|Q15233|NONO_HUMAN,2DHS_A,26.174,28,7.32872,Q15233
sp|Q15233|NONO_HUMAN,3NNC_A,26.174,28,7.32872,Q15233
sp|Q15233|NONO_HUMAN,2DNM_A,36.0,15,5.4,Q15233
sp|Q15233|NONO_HUMAN,5TBX_A,33.333,29,9.66657,Q15233
sp|Q15233|NONO_HUMAN,5TBX_A,31.746,29,9.20634,Q15233
sp|Q15233|NONO_HUMAN,5ITH_A,31.579,27,8.52633,Q15233
sp|Q15233|NONO_HUMAN,5ITH_A,31.579,27,8.52633,Q15233
sp|Q15233|NONO_HUMAN,1X5S_A,33.333,29,9.66657,Q15233
sp|Q15233|NONO_HUMAN,1X5S_A,31.746,29,9.20634,Q15233
sp|Q15233|NONO_HUMAN,2DH7_A,32.143,28,9.00004,Q15233
sp|Q15233|NONO_HUMAN,2DH7_A,32.727,28,9.16356,Q15233
sp|Q15233|NONO_HUMAN,5X8R_VV,27.439,28,7.68292,Q15233
sp|Q15233|NONO_HUMAN,5X8R_VV,28.767,28,8.05476,Q15233
sp|Q15233|NONO_HUMAN,1QM9_A,31.897,22,7.01734,Q15233
sp|Q15233|NONO_HUMAN,5MMJ_VV,27.778,28,7.77784,Q15233
sp|Q15233|NONO_HUMAN,5MMJ_VV,28.947,28,8.10516,Q15233
sp|Q15233|NONO_HUMAN,2DNZ_A,36.486,27,9.85122,Q15233
sp|Q15233|NONO_HUMAN,2DNZ_A,33.871,27,9.14517,Q15233
sp|Q15233|NONO_HUMAN,2DGT_A,36.62,15,5.493,Q15233
sp|Q15233|NONO_HUMAN,2ADC_A,32.075,20,6.415,Q15233
sp|Q15233|NONO_HUMAN,2MJN_A,32.0,27,8.64,Q15233
sp|Q15233|NONO_HUMAN,2MJN_A,23.288,27,6.28776,Q15233
sp|Q15233|NONO_HUMAN,2MJN_A,32.727,27,8.83629,Q15233
sp|Q15233|NONO_HUMAN,4LMZ_A,25.503,28,7.14084,Q15233
sp|Q15233|NONO_HUMAN,3NMR_A,25.503,28,7.14084,Q15233
sp|Q15233|NONO_HUMAN,4CQ1_A,31.731,20,6.3462,Q15233
sp|Q15233|NONO_HUMAN,2G4B_A,29.197,25,7.29925,Q15233
sp|Q15233|NONO_HUMAN,3VAF_A,29.197,25,7.29925,Q15233
sp|Q15233|NONO_HUMAN,2MJU_A,31.731,20,6.3462,Q15233
sp|Q15233|NONO_HUMAN,4TU7_A,29.197,25,7.29925,Q15233
sp|Q15233|NONO_HUMAN,3MD3_A,26.897,42,11.29674,Q15233
sp|Q15233|NONO_HUMAN,3MD3_A,21.528,42,9.04176,Q15233
sp|Q15233|NONO_HUMAN,2MKS_A,31.507,14,4.41098,Q15233
sp|Q15233|NONO_HUMAN,2MB0_B,31.507,14,4.41098,Q15233
sp|Q15233|NONO_HUMAN,2DNP_A,31.429,15,4.71435,Q15233
sp|Q15233|NONO_HUMAN,5O3J_A,31.081,26,8.08106,Q15233
sp|Q15233|NONO_HUMAN,5O3J_A,31.579,26,8.21054,Q15233
sp|Q15233|NONO_HUMAN,1X4A_A,36.111,15,5.41665,Q15233
sp|Q15233|NONO_HUMAN,3NNH_A,34.848,12,4.18176,Q15233
sp|Q15233|NONO_HUMAN,2KI2_A,34.568,16,5.53088,Q15233
sp|Q15233|NONO_HUMAN,4FXV_A,30.952,30,9.2856,Q15233
sp|Q15233|NONO_HUMAN,4FXV_A,32.258,30,9.6774,Q15233
sp|Q15233|NONO_HUMAN,1SXL_A,33.696,18,6.06528,Q15233
sp|Q15233|NONO_HUMAN,5SZW_A,32.051,28,8.97428,Q15233
sp|Q15233|NONO_HUMAN,5SZW_A,33.898,28,9.49144,Q15233
sp|Q15233|NONO_HUMAN,3HI9_A,32.051,28,8.97428,Q15233
sp|Q15233|NONO_HUMAN,3HI9_A,33.898,28,9.49144,Q15233
sp|Q15233|NONO_HUMAN,2FY1_A,31.944,14,4.47216,Q15233
sp|Q15233|NONO_HUMAN,2JRS_A,32.877,14,4.60278,Q15233
sp|Q15233|NONO_HUMAN,1U6F_A,30.263,15,4.53945,Q15233
sp|Q15233|NONO_HUMAN,2DGO_A,29.762,17,5.05954,Q15233
sp|Q15233|NONO_HUMAN,2E5H_A,30.769,28,8.61532,Q15233
sp|Q15233|NONO_HUMAN,2E5H_A,29.508,28,8.26224,Q15233
sp|Q15233|NONO_HUMAN,2DGS_A,32.0,15,4.8,Q15233
sp|Q15233|NONO_HUMAN,5MDU_A,23.864,17,4.05688,Q15233
sp|Q15233|NONO_HUMAN,2LA4_A,32.813,14,4.59382,Q15233
sp|Q15233|NONO_HUMAN,1B7F_A,31.858,21,6.69018,Q15233
sp|Q15233|NONO_HUMAN,2KXN_B,34.667,15,5.20005,Q15233
sp|Q15233|NONO_HUMAN,3SXL_A,31.858,21,6.69018,Q15233
sp|Q15233|NONO_HUMAN,4QQB_A,31.858,21,6.69018,Q15233
sp|Q15233|NONO_HUMAN,1U2F_A,33.75,14,4.725,Q15233
sp|Q15233|NONO_HUMAN,2HZC_A,33.75,14,4.725,Q15233
sp|Q15233|NONO_HUMAN,1X4B_A,31.667,11,3.48337,Q15233
sp|Q15233|NONO_HUMAN,5UZ5_F,27.586,18,4.96548,Q15233
sp|Q15233|NONO_HUMAN,5UZ5_F,27.273,18,4.90914,Q15233
sp|Q15233|NONO_HUMAN,1X4G_A,23.077,22,5.07694,Q15233
sp|Q15233|NONO_HUMAN,5EV1_A,26.22,27,7.0794,Q15233
sp|Q15233|NONO_HUMAN,5EV1_A,26.25,27,7.0875,Q15233
sp|Q15233|NONO_HUMAN,5EN1_A,25.17,28,7.0476,Q15233
sp|Q15233|NONO_HUMAN,5EN1_A,35.0,28,9.8,Q15233
sp|Q15233|NONO_HUMAN,2KXF_A,27.027,14,3.78378,Q15233
sp|Q15233|NONO_HUMAN,1WF0_A,37.255,11,4.09805,Q15233
sp|Q15233|NONO_HUMAN,2QFJ_A,27.027,14,3.78378,Q15233
sp|Q15233|NONO_HUMAN,2RRA_A,33.846,13,4.39998,Q15233
sp|Q15233|NONO_HUMAN,5HO4_A,24.648,28,6.90144,Q15233
sp|Q15233|NONO_HUMAN,5HO4_A,35.0,28,9.8,Q15233
sp|Q15233|NONO_HUMAN,2DGU_A,36.232,30,10.8696,Q15233
sp|Q15233|NONO_HUMAN,2DGU_A,32.895,30,9.8685,Q15233
sp|Q15233|NONO_HUMAN,2M8H_A,32.051,15,4.80765,Q15233
sp|Q15233|NONO_HUMAN,2RRB_A,33.846,13,4.39998,Q15233
sp|Q15233|NONO_HUMAN,2MGZ_A,30.667,15,4.60005,Q15233
sp|Q15233|NONO_HUMAN,2DNO_A,32.051,15,4.80765,Q15233
sp|Q15233|NONO_HUMAN,2CQD_A,35.385,24,8.4924,Q15233
sp|Q15233|NONO_HUMAN,2CQD_A,37.037,24,8.88888,Q15233
sp|Q15233|NONO_HUMAN,4F25_A,31.148,27,8.40996,Q15233
sp|Q15233|NONO_HUMAN,4F25_A,28.767,27,7.76709,Q15233
sp|Q15233|NONO_HUMAN,2YH1_A,26.452,25,6.613,Q15233
sp|Q15233|NONO_HUMAN,2YH1_A,26.25,25,6.5625,Q15233
sp|Q15233|NONO_HUMAN,5MQF_P,29.63,17,5.0371,Q15233
sp|Q15233|NONO_HUMAN,2MSS_A,33.333,10,3.3333,Q15233
sp|Q15233|NONO_HUMAN,4BS2_A,39.623,23,9.11329,Q15233
sp|Q15233|NONO_HUMAN,4BS2_A,34.615,23,7.96145,Q15233
sp|Q15233|NONO_HUMAN,4BS2_A,35.185,23,8.09255,Q15233
sp|Q15233|NONO_HUMAN,5IQQ_A,32.051,15,4.80765,Q15233
sp|Q15233|NONO_HUMAN,2N82_B,30.38,16,4.8608,Q15233
sp|Q15233|NONO_HUMAN,3UWT_A,27.027,14,3.78378,Q15233
sp|Q15233|NONO_HUMAN,2N3L_A,33.803,14,4.73242,Q15233
sp|Q15233|NONO_HUMAN,5LXR_A,32.877,14,4.60278,Q15233
sp|Q15233|NONO_HUMAN,4ZKA_A,30.38,16,4.8608,Q15233
sp|Q15233|NONO_HUMAN,2ERR_A,30.38,16,4.8608,Q15233
sp|Q15233|NONO_HUMAN,2YTC_A,29.114,17,4.94938,Q15233
sp|Q15233|NONO_HUMAN,5MPG_A,32.075,10,3.2075,Q15233
sp|Q15233|NONO_HUMAN,6D0Y_A,30.12,16,4.8192,Q15233
sp|Q15233|NONO_HUMAN,2KVI_A,36.17,10,3.617,Q15233
